RowNr,RD,RA,CD,CA,AL,FNR,SNR,DEP,ARR,STD,DDC,STA,ADC,Mo,Tu,We,Th,Fr,Sa,So,ACtype,ACtypefullname,AG,AGfullname,Start_Op,End_Op
653,EU,EU,DE,DE,LH,LH018,0,FRA,HAM,1400,0,1505,0,,2,,,,,,319,AirbusA319,O,Others,13OCT20,13OCT20
759,EU,EU,DE,DE,LH,LH023,0,HAM,FRA,1500,0,1610,0,1,2,3,4,5,,,321,AirbusA321-100/200,W,PAXULD,12OCT20,16OCT20
856,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,3,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,14OCT20,14OCT20
857,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,15OCT20,15OCT20
858,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,16OCT20,16OCT20
859,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,,6,,319,AirbusA319,O,Others,24OCT20,24OCT20
860,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,,6,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,31OCT20,31OCT20
861,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,,,7,319,AirbusA319,O,Others,18OCT20,18OCT20
862,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,2,,,,,,319,AirbusA319,O,Others,20OCT20,20OCT20
863,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,1,,,,,,,319,AirbusA319,O,Others,19OCT20,19OCT20
864,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,3,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,21OCT20,21OCT20
865,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,22OCT20,22OCT20
866,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,23OCT20,23OCT20
867,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,,,7,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,25OCT20,25OCT20
868,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,1,2,,,,,,319,AirbusA319,O,Others,26OCT20,27OCT20
869,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,3,,,,,319,AirbusA319,O,Others,28OCT20,28OCT20
870,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,4,,,,319,AirbusA319,O,Others,29OCT20,29OCT20
871,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,5,,,319,AirbusA319,O,Others,30OCT20,30OCT20
872,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,,,7,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,01NOV20,01NOV20
873,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,3,,,,,319,AirbusA319,O,Others,04NOV20,04NOV20
874,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,02NOV20,02NOV20
875,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,06NOV20,06NOV20
877,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,07NOV20,14NOV20
878,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,08NOV20,08NOV20
879,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,,,6,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,17OCT20,17OCT20
880,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,1,,,,,,,319,AirbusA319,O,Others,09NOV20,09NOV20
881,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,2,,,,,,319,AirbusA319,O,Others,10NOV20,10NOV20
882,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,3,,,,,319,AirbusA319,O,Others,11NOV20,11NOV20
883,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,2,,,,,,319,AirbusA319,O,Others,13OCT20,13OCT20
884,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,2,,,,,,E90,EmbraerERJ190,O,Others,03NOV20,03NOV20
885,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,4,,,,319,AirbusA319,O,Others,05NOV20,05NOV20
886,EU,EU,DE,DE,LH,LH026,0,FRA,HAM,1730,0,1835,0,,,,4,,,,319,AirbusA319,O,Others,12NOV20,12NOV20
927,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,,6,,319,AirbusA319,O,Others,24OCT20,24OCT20
928,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,,6,,319,AirbusA319,O,Others,17OCT20,17OCT20
929,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,,,7,32V,AirbusA320div.Typ.,W,PAXULD,18OCT20,18OCT20
930,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,3,,,,,E90,EmbraerERJ190,O,Others,14OCT20,14OCT20
931,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,23OCT20,23OCT20
932,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,16OCT20,16OCT20
938,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,,,7,32V,AirbusA320div.Typ.,W,PAXULD,25OCT20,25OCT20
939,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,2,,,,,,319,AirbusA319,O,Others,27OCT20,27OCT20
940,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,4,,,,32V,AirbusA320div.Typ.,W,PAXULD,29OCT20,29OCT20
941,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,15OCT20,15OCT20
942,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,20OCT20,20OCT20
943,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,4,,,,32V,AirbusA320div.Typ.,W,PAXULD,22OCT20,22OCT20
944,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,5,,,32V,AirbusA320div.Typ.,W,PAXULD,30OCT20,30OCT20
945,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,,6,,32V,AirbusA320div.Typ.,W,PAXULD,31OCT20,31OCT20
946,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,,,7,32V,AirbusA320div.Typ.,W,PAXULD,01NOV20,01NOV20
947,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,1,,,,,,,32V,AirbusA320div.Typ.,W,PAXULD,19OCT20,19OCT20
948,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,3,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,21OCT20,21OCT20
953,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,1,,,,,,,32V,AirbusA320div.Typ.,W,PAXULD,26OCT20,26OCT20
954,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,3,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,28OCT20,28OCT20
966,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,4,,,,319,AirbusA319,O,Others,12NOV20,12NOV20
968,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,,6,,32V,AirbusA320div.Typ.,W,PAXULD,07NOV20,07NOV20
977,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,2,,,,,,CR9,CanadairRegionalJet900,O,Others,03NOV20,03NOV20
978,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,4,,,,32V,AirbusA320div.Typ.,W,PAXULD,05NOV20,05NOV20
979,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,,,7,32V,AirbusA320div.Typ.,W,PAXULD,08NOV20,08NOV20
980,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,1,,,,,,,319,AirbusA319,O,Others,02NOV20,02NOV20
981,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,1,,,,,,,319,AirbusA319,O,Others,09NOV20,09NOV20
982,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,3,,,,,E90,EmbraerERJ190,O,Others,04NOV20,04NOV20
984,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,,,5,,,319,AirbusA319,O,Others,06NOV20,06NOV20
996,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,2,,,,,,319,AirbusA319,O,Others,10NOV20,10NOV20
997,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,,3,,,,,319,AirbusA319,O,Others,11NOV20,11NOV20
998,EU,EU,DE,DE,LH,LH029,0,HAM,FRA,1800,0,1910,0,,2,,,,,,319,AirbusA319,O,Others,13OCT20,13OCT20
1017,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,,,,,7,319,AirbusA319,O,Others,18OCT20,18OCT20
1018,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,3,4,5,,,319,AirbusA319,O,Others,21OCT20,23OCT20
1019,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,1,,,,,,,319,AirbusA319,O,Others,19OCT20,19OCT20
1020,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,3,,,,,319,AirbusA319,O,Others,14OCT20,14OCT20
1021,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,,,5,,,319,AirbusA319,O,Others,16OCT20,16OCT20
1022,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,,4,,,,319,AirbusA319,O,Others,15OCT20,15OCT20
1023,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,2,,,,,,319,AirbusA319,O,Others,20OCT20,20OCT20
1025,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,,,,,7,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,01NOV20,01NOV20
1026,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,1,,3,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,26OCT20,30OCT20
1027,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,27OCT20,27OCT20
1028,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,,4,,,,32V,AirbusA320div.Typ.,W,PAXULD,29OCT20,29OCT20
1029,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,,,,,7,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,25OCT20,25OCT20
1041,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,1,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,02NOV20,03NOV20
1042,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,06NOV20,06NOV20
1043,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,3,,,,,319,AirbusA319,O,Others,04NOV20,04NOV20
1045,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,,4,,,,319,AirbusA319,O,Others,05NOV20,12NOV20
1046,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,,,,,7,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,08NOV20,08NOV20
1047,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,1,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,09NOV20,10NOV20
1048,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,,3,,,,,319,AirbusA319,O,Others,11NOV20,11NOV20
1049,EU,EU,DE,DE,LH,LH030,0,FRA,HAM,1900,0,2005,0,,2,,,,,,319,AirbusA319,O,Others,13OCT20,13OCT20
1088,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,4,,,,32V,AirbusA320div.Typ.,W,PAXULD,15OCT20,15OCT20
1089,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,,,7,319,AirbusA319,O,Others,18OCT20,18OCT20
1090,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,5,,,319,AirbusA319,O,Others,16OCT20,16OCT20
1091,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,3,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,14OCT20,14OCT20
1092,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,13OCT20,13OCT20
1093,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,23OCT20,23OCT20
1094,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,20OCT20,20OCT20
1095,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,22OCT20,22OCT20
1096,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,,6,,319,AirbusA319,O,Others,24OCT20,24OCT20
1097,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,1,,,,,,,319,AirbusA319,O,Others,19OCT20,19OCT20
1098,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,3,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,21OCT20,21OCT20
1099,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,1,,,,,,,319,AirbusA319,O,Others,26OCT20,26OCT20
1100,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,3,,,,,319,AirbusA319,O,Others,28OCT20,28OCT20
1101,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,27OCT20,27OCT20
1102,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,4,,,,319,AirbusA319,O,Others,29OCT20,29OCT20
1103,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,30OCT20,30OCT20
1104,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,,,7,319,AirbusA319,O,Others,25OCT20,25OCT20
1105,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,03NOV20,03NOV20
1106,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,,,7,319,AirbusA319,O,Others,01NOV20,01NOV20
1107,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,,6,,32V,AirbusA320div.Typ.,W,PAXULD,31OCT20,31OCT20
1108,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,,6,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,07NOV20,07NOV20
1110,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,,6,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,17OCT20,17OCT20
1111,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,4,,,,319,AirbusA319,O,Others,05NOV20,05NOV20
1112,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,3,,,,,319,AirbusA319,O,Others,04NOV20,11NOV20
1113,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,4,,,,319,AirbusA319,O,Others,12NOV20,12NOV20
1114,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,1,,,,,,,319,AirbusA319,O,Others,09NOV20,09NOV20
1115,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,,,7,319,AirbusA319,O,Others,08NOV20,08NOV20
1116,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,1,,,,,,,319,AirbusA319,O,Others,02NOV20,02NOV20
1117,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,,,,5,,,319,AirbusA319,O,Others,06NOV20,13NOV20
1118,EU,EU,DE,DE,LH,LH034,0,FRA,HAM,2130,0,2235,0,,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,10NOV20,10NOV20
1127,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,3,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,14OCT20,21OCT20
1128,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,15OCT20,15OCT20
1129,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,16OCT20,16OCT20
1130,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,1,,,,,,,319,AirbusA319,O,Others,19OCT20,19OCT20
1131,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,22OCT20,22OCT20
1132,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,23OCT20,23OCT20
1134,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,,,,7,319,AirbusA319,O,Others,18OCT20,18OCT20
1135,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,,,6,,319,AirbusA319,O,Others,24OCT20,24OCT20
1136,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,2,,,,,,319,AirbusA319,O,Others,20OCT20,20OCT20
1137,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,,,,7,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,25OCT20,25OCT20
1138,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,1,2,3,4,5,,,319,AirbusA319,O,Others,26OCT20,30OCT20
1139,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,,,6,7,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,31OCT20,01NOV20
1140,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,1,,,,5,,,CR9,CanadairRegionalJet900,O,Others,02NOV20,06NOV20
1142,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,2,,,,,,E90,EmbraerERJ190,O,Others,03NOV20,03NOV20
1143,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,3,4,,,,319,AirbusA319,O,Others,04NOV20,05NOV20
1144,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,07NOV20,07NOV20
1146,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,08NOV20,08NOV20
1147,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,,,,,6,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,17OCT20,17OCT20
1148,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,1,2,3,4,,,,319,AirbusA319,O,Others,09NOV20,12NOV20
1149,EU,EU,DE,DE,LH,LH035,0,HAM,FRA,1930,0,2040,0,,2,,,,,,319,AirbusA319,O,Others,13OCT20,13OCT20
1264,EU,EU,DE,DE,LH,LH048,0,FRA,HAJ,0905,0,0955,0,,,,,5,,,319,AirbusA319,O,Others,06NOV20,13NOV20
1265,EU,EU,DE,DE,LH,LH048,0,FRA,HAJ,0905,0,0955,0,,,,4,,,,319,AirbusA319,O,Others,05NOV20,12NOV20
1303,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,,3,,,,,E90,EmbraerERJ190,O,Others,14OCT20,14OCT20
1304,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,,,4,,,,E90,EmbraerERJ190,O,Others,15OCT20,15OCT20
1305,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,1,,,,,,,E90,EmbraerERJ190,O,Others,19OCT20,19OCT20
1306,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,2,,,,,,E90,EmbraerERJ190,O,Others,20OCT20,20OCT20
1307,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,,3,,,,,E90,EmbraerERJ190,O,Others,21OCT20,21OCT20
1308,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,,,4,,,,E90,EmbraerERJ190,O,Others,22OCT20,22OCT20
1309,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,,,,5,,,E90,EmbraerERJ190,O,Others,23OCT20,23OCT20
1310,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,,,,,6,,E90,EmbraerERJ190,O,Others,24OCT20,24OCT20
1325,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,,,,5,,7,E90,EmbraerERJ190,O,Others,30OCT20,01NOV20
1326,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,,,,,,7,E90,EmbraerERJ190,O,Others,25OCT20,25OCT20
1327,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,1,,,,,,,E90,EmbraerERJ190,O,Others,26OCT20,26OCT20
1328,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,,,4,,,,E90,EmbraerERJ190,O,Others,29OCT20,29OCT20
1349,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,,3,,,,,E90,EmbraerERJ190,O,Others,28OCT20,28OCT20
1350,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,,,,,6,,E90,EmbraerERJ190,O,Others,31OCT20,31OCT20
1351,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,1,,,,,,,E90,EmbraerERJ190,O,Others,02NOV20,07DEC20
1352,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,,3,,,,,E90,EmbraerERJ190,O,Others,04NOV20,11NOV20
1356,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,2,,,,,,E90,EmbraerERJ190,O,Others,03NOV20,03NOV20
1366,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,2,,,,,,E90,EmbraerERJ190,O,Others,27OCT20,27OCT20
1367,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,,,4,,,,E90,EmbraerERJ190,O,Others,05NOV20,12NOV20
1374,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,,,,5,,7,E90,EmbraerERJ190,O,Others,06NOV20,15NOV20
1375,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,,,,,6,,E90,EmbraerERJ190,O,Others,07NOV20,14NOV20
1376,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,,,,5,,,E90,EmbraerERJ190,O,Others,16OCT20,16OCT20
1377,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,,,,,6,,E90,EmbraerERJ190,O,Others,17OCT20,17OCT20
1378,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,,,,,,7,E90,EmbraerERJ190,O,Others,18OCT20,18OCT20
1379,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0720,0,0820,0,,2,,,,,,E90,EmbraerERJ190,O,Others,10NOV20,10NOV20
1380,EU,EU,DE,DE,LH,LH049,0,HAJ,FRA,0700,0,0755,0,,2,,,,,,E90,EmbraerERJ190,O,Others,13OCT20,13OCT20
1432,EU,EU,DE,DE,LH,LH052,0,FRA,HAJ,1330,0,1420,0,,,,,5,,,E90,EmbraerERJ190,O,Others,23OCT20,23OCT20
1433,EU,EU,DE,DE,LH,LH052,0,FRA,HAJ,1330,0,1420,0,1,,,,,,,E90,EmbraerERJ190,O,Others,19OCT20,19OCT20
1434,EU,EU,DE,DE,LH,LH052,0,FRA,HAJ,1330,0,1420,0,,,3,,,,,E90,EmbraerERJ190,O,Others,14OCT20,14OCT20
1435,EU,EU,DE,DE,LH,LH052,0,FRA,HAJ,1330,0,1420,0,,,,,,6,,E90,EmbraerERJ190,O,Others,24OCT20,24OCT20
1436,EU,EU,DE,DE,LH,LH052,0,FRA,HAJ,1330,0,1420,0,,,,,,,7,E90,EmbraerERJ190,O,Others,18OCT20,18OCT20
1437,EU,EU,DE,DE,LH,LH052,0,FRA,HAJ,1330,0,1420,0,,,,,5,,,E90,EmbraerERJ190,O,Others,16OCT20,16OCT20
1438,EU,EU,DE,DE,LH,LH052,0,FRA,HAJ,1330,0,1420,0,,,,4,,,,E90,EmbraerERJ190,O,Others,22OCT20,22OCT20
1439,EU,EU,DE,DE,LH,LH052,0,FRA,HAJ,1330,0,1420,0,,,,4,,,,E90,EmbraerERJ190,O,Others,15OCT20,15OCT20
